English	Foreign	Transliteration	Context
Is the ATM behind the vending machine?	ATMはじはんきのうしろですか。		communicate at a hotel
The coffee is free.	コーヒーはむりょうです。		communicate at a hotel
The bread is behind the coffee maker.	パンはコーヒーメーカーのうしろです。		communicate at a hotel
The spa is nice, isn't it?	スパはいいですね。		communicate at a hotel
The wifi is free.	wifiはむりょうです。		communicate at a hotel
towel	タオル		communicate at a hotel
Should we wait next to the lobby?	ロビーのとなりでまちましょうか。		communicate at a hotel
The spa is not free.	スパはむりょうじゃないです。		communicate at a hotel
The restroom is behind the gym.	おてあらいはジムのうしろです。		communicate at a hotel
The tea is also free.	おちゃもむりょうです。		communicate at a hotel
Are the spa and the pool on the fourth floor?	スパとプールは四階ですか。		communicate at a hotel
ice	こおり		communicate at a hotel
Where is the room key?	へやのかぎはどこですか。		communicate at a hotel
Is the room service free?	ルームサービスはむりょうですか。		communicate at a hotel
toast	トースト		communicate at a hotel
The napkins are in front of the coffee maker.	ナプキンはコーヒーメーカーのまえです。		communicate at a hotel
The elevator is behind the lobby.	エレベーターはロビーのうしろです。		communicate at a hotel
Towels are next to the bed.	タオルはベッドのとなりです。		communicate at a hotel
key	かぎ		communicate at a hotel
What kind of hotel should we look for?	どんなホテルをさがしましょうか。		communicate at a hotel
Until what time is check-out?	チェックアウトは何時までですか。		communicate at a hotel
The black tea is next to the coffee maker.	こうちゃはコーヒーメーカーのとなりです。		communicate at a hotel
the wifi password	wifiのパスワード		communicate at a hotel
Excuse me, the room key, please.	すみません、へやのかぎをおねがいします。		communicate at a hotel
What is the wifi password?	wifiのパスワードは何ですか。		communicate at a hotel
A credit card and a passport, please.	クレジットカードとパスポートをおねがいします。		communicate at a hotel
Do you have a credit card?	クレジットカードはありますか。		communicate at a hotel
December second doesn't work very well...	十二月二日はちょっと...		communicate at a hotel
Would you like to travel on July second?	七月二日にりょこうしませんか。		communicate at a hotel
The juice is next to the coffee maker.	ジュースはコーヒーメーカーのとなりです。		communicate at a hotel
Do you have milk?	ぎゅうにゅうはありますか。		communicate at a hotel
How much is room service?	ルームサービスはいくらですか。		communicate at a hotel
Toast and cappuccino, please.	トーストとカプチーノをください。		communicate at a hotel
Check-in, please.	チェックインをおねがいします。		communicate at a hotel
toast and coffee	トーストとコーヒー		communicate at a hotel
Hana, how's the toast?	はなさん、トーストはどうですか。		communicate at a hotel
Room service is nice, isn't it?	ルームサービスはいいですね。		communicate at a hotel
Is room service expensive?	ルームサービスは高いですか。		communicate at a hotel
elephant	ぞう		use past tense verbs
crepe	クレープ		use past tense verbs
peanut	ピーナッツ		use past tense verbs
I found a lovely souvenir yesterday.	きのうすてきなおみやげを見つけました。		use past tense verbs
Where did you go last week?	先週どこに行きましたか。		use past tense verbs
What kind of culture is Japanese culture?	日本のぶんかはどんなぶんかですか。		use past tense verbs
Are you also going to Thailand next week, Hana?	はなさんも来週タイに行きますか。		use past tense verbs
Where did you hang out at yesterday?	きのうどこであそびましたか。		use past tense verbs
I'm going to eat spicy food in Thailand.	タイでからい食べ物を食べます。		use past tense verbs
I ate a crepe in Harajuku yesterday.	きのうはらじゅくでクレープを食べました。		use past tense verbs
