English	Foreign	Transliteration	Context
under the table	под столом	-	Describe relationships between nouns
He is going with me.	Он идёт со мной.	-	Describe relationships between nouns
with a window	с окном	-	Describe relationships between nouns
nose	нос	-	Discuss health
right	правый	-	Discuss health
long nose	длинный нос	-	Discuss health
heart	сердце	-	Discuss health
The pharmacy is far away.	Аптека далеко.	-	Discuss health
My upper back always hurts.	У меня всегда болит верх спины.	-	Discuss health
Her tongue hurts.	У неё болит язык.	-	Discuss health
Is your right leg in pain?	У тебя болит правая нога?	-	Discuss health
How much does this medicine cost?	Сколько стоит это лекарство?	-	Discuss health
Doctors examine patients in a hospital.	В больнице врачи осматривают пациентов.	-	Discuss health
My left leg hurts.	У меня болит левая нога.	-	Discuss health
Where is my medicine?	Где моё лекарство?	-	Discuss health
Tomorrow is my birthday.	Завтра мой день рождения.	-	Discuss health
My dog has very long ears.	У моей собаки очень длинные уши.	-	Discuss health
the upper back	верх спины	-	Discuss health
His lower back hurts.	У него болит низ спины.	-	Discuss health
No, her upper back hurts.	Нет, у неё болит верх спины.	-	Discuss health
my soul	моя душа	-	Discuss health
She has a small head.	У неё маленькая голова.	-	Discuss health
The doctor examines the patient for a long time.	Врач долго осматривает пациента.	-	Discuss health
She has big ears.	У неё большие уши.	-	Discuss health
When is your birthday?	Когда твой день рождения?	-	Discuss health
The boy is sleeping on his stomach.	Мальчик спит на животе.	-	Discuss health
one head, two arms and two legs	одна голова, две руки и две ноги	-	Discuss health
She eats with her left hand.	Она ест левой рукой.	-	Discuss health
Where is the pharmacy?	Где аптека?	-	Discuss health
My leg hurts.	У меня болит нога.	-	Discuss health
seventeen hares	семнадцать зайцев	-	Talk about quantities and belongings
We have 5 sons.	У нас пять сыновей.	-	Talk about quantities and belongings
We do not have blue plates.	У нас нет синих тарелок.	-	Talk about quantities and belongings
Several mice are eating cheese.	Несколько мышей едят сыр.	-	Talk about quantities and belongings
I would like to say a few words.	Я хочу сказать несколько слов.	-	Talk about quantities and belongings
My sister does not have any books.	У моей сестры нет книг.	-	Talk about quantities and belongings
ten teachers	десять учителей	-	Talk about quantities and belongings
There are no long words in this book.	В этой книге длинных слов нет.	-	Talk about quantities and belongings
My daughters do not have beds.	У моих дочерей нет кроватей.	-	Talk about quantities and belongings
There are no boys in our school.	В нашей школе нет мальчиков.	-	Talk about quantities and belongings
five horses	пять лошадей	-	Talk about quantities and belongings
The child has several blue pencils.	У ребёнка несколько синих карандашей.	-	Talk about quantities and belongings
There are ten people here, but twelve cups.	Тут десять человек, но двенадцать чашек.	-	Talk about quantities and belongings
five boys	пять мальчиков	-	Talk about quantities and belongings
